Topic,Group ID,Documents,Words
Topic 04, CVC-UNCC-09-29,5.4864605365101744E-5,0.08893552529682992
Topic 04, CVC-UNCC-10-01_0,-5.232737834902018E-5,-0.12459148784901705
Topic 04, CVC-UNCC-10-02,0.5365577449188844,463.58589160991613
Topic 04, CVC-UNCC-10-03,2.3055351623829182E-6,0.0059943914221955875
Topic 04, CVC-UNCC-10-04,9.851268867645349E-5,0.26214226456804274
Topic 04, CVC-UNCC-10-05,0.01778386560102383,48.31876283798175
Topic 04, CVC-UNCC-10-06,5.506986905186928E-5,0.13883113987976245
Topic 04, CVC-UNCC-10-07,6.6762686514051145E-6,0.019601524760525416
Topic 04, CVC-UNCC-10-08,0.07821880990935653,200.6312474174995
Topic 04, CVC-UNCC-10-09,0.03071518764393206,38.73185161899833
Topic 04, CVC-UNCC-10-10,1.2815806765354207E-4,0.25887929666015497
Topic 04, CVC-UNCC-10-11,0.005661109243367668,13.977278721874773
Topic 04, CVC-UNCC-10-12,0.032488393084749115,89.86289527241605
Topic 04, CVC-UNCC-10-13,3.437621363273334E-5,0.07445887872850042
Topic 04, CVC-UNCC-10-14,0.14450599934810393,404.90581017338724
Topic 04, CVC-UNCC-10-15,6.700128688909397E-5,0.15845804349270726
Topic 04, CVC-UNCC-10-16,1.2832550618413344E-4,0.3416024974621632
Topic 04, CVC-UNCC-10-17,-1.2444593018774806E-6,-0.003330173091824138
Topic 04, CVC-UNCC-10-18,1.6855496797667153E-5,0.042003898019786545
Topic 04, CVC-UNCC-10-19,1.6068041703872983E-5,0.04058787334398316
Topic 04, CVC-UNCC-10-20,1.7670963536592624E-5,0.043965357279042445
Topic 04, CVC-UNCC-10-21,0.005827298374422399,15.844424280054504
Topic 04, CVC-UNCC-10-22,0.007906833314030208,22.0126239462601
Topic 04, CVC-UNCC-10-23,2.365575652332228E-6,0.00674189060914685
Topic 04, CVC-UNCC-10-25,1.929006046856343E-5,0.050732859032321824
Topic 04, CVC-UNCC-10-26,5.621918959925846E-6,0.01584818954803096
Topic 04, CVC-UNCC-10-27,3.4262471917194983E-5,0.03179557393915695
Topic 04, CVC-UNCC-10-28,0.008127131602243915,10.020753265566748
Topic 04, CVC-UNCC-10-29,0.0075348006180283615,11.844706571540584
Topic 04, CVC-UNCC-10-30,4.559957907078961E-5,0.12904680877033461
Topic 04, CVC-UNCC-11-01,1.198709744948811E-5,0.03240112440596636
Topic 04, CVC-UNCC-11-02,2.3181738825330277E-6,0.00596466139975748
Topic 04, CVC-UNCC-11-03,1.6068041703872983E-5,0.04058787334398316
Topic 04, CVC-UNCC-11-04,6.1024555779950745E-6,0.01517680702247375
Topic 04, CVC-UNCC-11-05,1.975214549080905E-4,0.31109629148024254
Topic 04, CVC-UNCC-11-06,1.1819165736707308E-6,0.003029252178318083
Topic 04, CVC-UNCC-11-07,0.004649219403545787,12.050776693990679
Topic 04, CVC-UNCC-11-08,0.023652345561123438,58.25572711704703
Topic 04, CVC-UNCC-11-09,1.437529352088053E-5,0.039330803073129125
Topic 04, CVC-UNCC-11-10,2.3384150434333886E-5,0.06634083478220523
Topic 04, CVC-UNCC-11-11,0.0028871915669881824,2.5984724102893644
Topic 04, CVC-UNCC-11-12_0,3.9694322324747184E-6,0.010737314188844113
Topic 04, CVC-UNCC-11-13,0.9982386373636677,2769.113980046814
Topic 04, CVC-UNCC-11-14,1.5707151320669833E-6,0.0043288909039766055
Topic 04, CVC-UNCC-11-15,0.012709898808484965,34.86325243167426
Topic 04, CVC-UNCC-11-16_0,2.2935407727673364E-5,0.06206321331108412
Topic 04, CVC-UNCC-11-17,0.05951042735157503,44.03771624016552
Topic 04, CVC-UNCC-11-18,-1.097903427032261E-6,-0.001694064987910779
Topic 04, CVC-UNCC-11-20,0.028371220849710034,80.80123697997418
Topic 04, CVC-UNCC-11-21,4.143834114631878E-6,0.011093043924869537
Topic 04, CVC-UNCC-11-22,1.166513656184252E-5,0.02892953867336945
Topic 04, CVC-UNCC-11-23,1.5788251602401625E-4,0.2789784058144367
Topic 04, CVC-UNCC-11-24_0,0.00234311804520133,6.2280077641451355
Topic 04, CVC-UNCC-11-25,3.7206691187025674E-5,0.09774197774831644
Topic 04, CVC-UNCC-11-26,0.03609552683054394,100.45385116940379
Topic 04, CVC-UNCC-12-01,6.585935932259267E-7,0.001419927786995098
Topic 04, CVC-UNCC-12-02,3.066767756747817E-4,0.8022664451652289
Topic 04, CVC-UNCC-12-03,-0.014185072723377276,-38.69687838937321
Topic 04, CVC-UNCC-12-04,3.636402353271933E-4,0.9752831111475325
Topic 04, CVC-UNCC-12-05,0.025810764729854194,27.30778908418574
Topic 04, CVC-UNCC-12-06,0.01876619298481358,39.14627856632112
Topic 04, CVC-UNCC-12-07,1.847629008278664E-5,0.049054550169798525
Topic 04, CVC-UNCC-12-08,0.0065902253887996365,18.30105590469659
Topic 04, CVC-UNCC-12-09,3.4344450667251927E-6,0.008397218188143096
Topic 04, CVC-UNCC-12-10,0.9869400496283571,2648.9470932025106
Topic 04, CVC-UNCC-12-11,2.196279128304578E-6,0.003872040103200971
Topic 04, CVC-UNCC-12-12,0.0010083752217392857,1.3814740537828214
Topic 04, CVC-UNCC-12-13,2.2405804179615545E-5,0.019381020615367447
Topic 04, CVC-UNCC-12-14,8.676726057387765E-6,0.022455367036519538
Topic 04, CVC-UNCC-12-15_0,5.086068046508484E-5,0.12954215314457107
Topic 04, CVC-UNCC-13-01,0.012673086614320716,32.36706321297511
Topic 04, CVC-UNCC-13-02,1.1852516947768182E-8,3.110100447094371E-5
Topic 04, CVC-UNCC-13-03,4.624389142034021E-5,0.10996797379756902
Topic 04, CVC-UNCC-13-04,-4.102014812109238E-5,-0.04655786811743985
Topic 04, CVC-UNCC-13-05,2.4699144423740808E-5,0.060932789293368574
Topic 04, CVC-UNCC-13-06,0.005659106528681293,9.360162198438859
Topic 04, CVC-UNCC-13-07,0.002175563746133911,3.707160623412184
Topic 04, CVC-UNCC-13-08,5.932066958294319E-6,0.016740292956306566
Topic 04, CVC-UNCC-13-09,2.4926308196744526E-4,0.6867197908203116
Topic 04, CVC-UNCC-13-10_0,-2.5579400529028506E-5,-0.07223622709397651
Topic 04, CVC-UNCC-13-11,7.703811643970947E-5,0.2122400107913996
Topic 04, CVC-UNCC-13-12_0,3.295974774682824E-5,0.08833212396149968
Topic 04, CVC-UNCC-13-13,3.660936972466499E-5,0.09042514321992252
Topic 04, CVC-UNCC-13-14,-1.6691883210266035E-6,-0.0020748010830360683
Topic 04, CVC-UNCC-13-15,1.7740004121853205E-5,0.04694005090642358
Topic 04, CVC-UNCC-13-16,0.002589530356421065,7.007269144475402
Topic 04, CVC-UNCC-13-17,0.005659106528681293,9.360162198438859
Topic 04, CVC-UNCC-14-01,6.382327063719297E-5,0.17028048606003085
Topic 04, CVC-UNCC-14-02,1.305088345560538E-4,0.2514905241895157
Topic 04, CVC-UNCC-14-03,9.376760541590968E-6,0.0229449330452731
Topic 04, CVC-UNCC-14-04,0.003734206520831284,9.492352975953123
Topic 04, CVC-UNCC-14-05,1.6836505377688475E-5,0.043455020379813955
Topic 04, CVC-UNCC-14-06,8.412617519182113E-5,0.20223932516113802
Topic 04, CVC-UNCC-14-07,9.324561103824671E-5,0.24281157114359445
Topic 04, CVC-UNCC-14-08,9.243118431358713E-5,0.19955892693303462
Topic 04, CVC-UNCC-14-09,-3.220023837038946E-5,-0.08082259830967754
Topic 04, CVC-UNCC-14-10,0.003209313865812595,9.22677736421121
Topic 04, CVC-UNCC-14-11,0.00847029731942182,22.327703733995918
Topic 04, CVC-UNCC-14-12,0.002560439412428325,6.723713897036781
Topic 04, CVC-UNCC-14-13,7.300086136820205E-6,0.019389028779394465
Topic 04, CVC-UNCC-14-14,0.01354706957356044,38.10790671042552
Topic 04, CVC-UNCC-14-15,5.932066958294319E-6,0.016740292956306566
Topic 04, CVC-UNCC-14-16,9.869137337835805E-5,0.2665653994949451
Topic 05, CVC-UNCC-06-01,1.5291104477382508E-5,0.04185175295459592
Topic 05, CVC-UNCC-06-02,9.187591146804283E-5,0.2441142967705898
Topic 05, CVC-UNCC-06-03,7.636166969912264E-7,0.0019540951276005485
Topic 05, CVC-UNCC-06-04,0.0014002140389851691,3.97100701456194
Topic 05, CVC-UNCC-06-05,-1.812812320584576E-7,-4.878277954693094E-4
Topic 05, CVC-UNCC-06-06,4.146184378038303E-5,0.11173966898813226
Topic 05, CVC-UNCC-06-07,1.4932975246617749E-6,0.0038900400517439234
Topic 05, CVC-UNCC-06-08,0.003776803726989147,9.82346649389877
Topic 05, CVC-UNCC-06-09,5.603320690975802E-6,0.01413717810333195
Topic 05, CVC-UNCC-06-09_0,5.603320690975802E-6,0.01413717810333195
Topic 05, CVC-UNCC-06-11,4.4480871543385485E-6,0.011476064858193455
Topic 05, CVC-UNCC-07-01,5.933054488531658E-5,0.16007381010058414
Topic 05, CVC-UNCC-07-02,-2.4207415667933666E-4,-0.62769828826952
Topic 05, CVC-UNCC-07-03,3.6134537577438194E-4,0.8437414524331818
Topic 05, CVC-UNCC-07-04,2.1213989560575499E-7,4.68404889497507E-4
Topic 05, CVC-UNCC-07-05,1.7384222976851564E-5,0.04909304568662882
Topic 05, CVC-UNCC-07-06,1.3908337493966831E-5,0.037635961258674244
Topic 05, CVC-UNCC-07-07,0.674675025982599,1550.4032097080126
Topic 05, CVC-UNCC-07-08,0.25667175148140114,615.2421883009185
Topic 05, CVC-UNCC-07-09,0.019278855413956773,51.28175540112502
Topic 05, CVC-UNCC-07-10,-1.1691952991004517E-6,-0.0029720944503133485
Topic 05, CVC-UNCC-07-11,0.005369091091344075,14.668356861552013
Topic 05, CVC-UNCC-07-12,6.055367149833708E-6,0.01688236361373638
Topic 05, CVC-UNCC-07-13,5.123513278461368E-5,0.14335590153134908
Topic 05, CVC-UNCC-07-14,0.005159906262293992,13.776949720324959
Topic 05, CVC-UNCC-07-15,0.8218307553045426,1391.3594687305906
Topic 05, CVC-UNCC-07-16,1.4386944777466344E-6,0.0035794718606336263
Topic 05, CVC-UNCC-08-01,4.061486707295999E-4,1.0767001261041693
Topic 05, CVC-UNCC-08-02,2.194392465769504E-6,0.005863416668536114
Topic 05, CVC-UNCC-08-03,0.12461500169548968,233.27928317395669
Topic 05, CVC-UNCC-08-04,8.235457838826723E-7,0.0021239245766334117
Topic 05, CVC-UNCC-08-05,2.9372401065972614E-5,0.08027477211330315
Topic 05, CVC-UNCC-08-06,2.720299061355309E-5,0.07913349969482593
Topic 05, CVC-UNCC-08-07,0.014069146770703178,37.94448884058647
Topic 05, CVC-UNCC-08-08,-3.999509886202219E-7,-0.001112263699352837
Topic 05, CVC-UNCC-08-09,1.1341294233970273E-5,0.02949870630255668
Topic 05, CVC-UNCC-08-10,-7.253667093156454E-7,-0.002022322385572019
Topic 05, CVC-UNCC-08-11,1.223456259846307E-4,0.32996615328054896
Topic 05, CVC-UNCC-08-12,0.01780545481997059,37.17778966409859
Topic 05, CVC-UNCC-08-13,0.009227500095064484,24.53592275277646
Topic 05, CVC-UNCC-08-14,2.3663067327602224E-4,0.4964511525330947
Topic 05, CVC-UNCC-08-15,0.014632186875358607,35.04408756648387
Topic 05, CVC-UNCC-08-16,3.4148181078012403E-6,0.009438557249962629
Topic 05, CVC-UNCC-08-18,2.151729576730623E-5,0.056590487868015384
Topic 05, CVC-UNCC-08-19,2.431085919301286E-6,0.006607691528660895
Topic 05, CVC-UNCC-08-20,1.554407701893648E-5,0.041253980408257424
Topic 05, CVC-UNCC-08-21,3.784794183429914E-7,9.825325700184057E-4
Topic 05, CVC-UNCC-08-22,0.005006248642281479,13.451790101810335
Topic 05, CVC-UNCC-08-23,3.5684816617733015E-5,0.0972768100999402
Topic 05, CVC-UNCC-08-24,0.017224825388422692,41.8218760430903
Topic 05, CVC-UNCC-08-25,1.8357136189105972E-6,0.0048371053858294235
Topic 05, CVC-UNCC-08-26,0.028805354677730044,53.66437576461107
Topic 05, CVC-UNCC-08-27,3.3219620858685325E-6,0.008769979906692926
Topic 05, CVC-UNCC-08-28,0.05606045494867827,107.24365031682153
Topic 05, CVC-UNCC-08-29 2,1.481222111096356E-6,0.0036956491671854084
Topic 05, CVC-UNCC-08-30,0.005884233761589331,5.54294820341715
Topic 05, CVC-UNCC-08-31,0.027278764542845727,65.11441096377276
Topic 05, CVC-UNCC-08-32,0.9489787322612776,2239.589808136615
Topic 05, CVC-UNCC-08-33,0.895050458323209,2282.3786687241827
Topic 05, CVC-UNCC-08-34,4.445826796661946E-4,0.0026674960779971674
Topic 05, CVC-UNCC-08-35,2.1078332673232774E-6,0.006175951473257202
Topic 05, CVC-UNCC-08-36,1.6594146614845232E-4,0.35727197661761784
Topic 05, CVC-UNCC-08-37,2.920646033307227E-7,8.329682486992212E-4
Topic 05, CVC-UNCC-08-38,0.0020873610720936477,5.523157396759792
Topic 05, CVC-UNCC-09-01,0.011754448099272887,30.373493888521143
Topic 05, CVC-UNCC-09-02,2.62469662624956E-5,0.06637857767785137
Topic 05, CVC-UNCC-09-03,4.388276011346607E-6,0.011725473502318133
Topic 05, CVC-UNCC-09-05,1.7222716465367867E-5,0.04536463516977896
Topic 05, CVC-UNCC-09-06,3.1650367673265675E-6,0.006792168902682813
Topic 05, CVC-UNCC-09-07,0.005719196229022462,14.395216908449536
Topic 05, CVC-UNCC-09-08,4.967298684184312E-6,0.013019289851247083
Topic 05, CVC-UNCC-09-09,0.013839970796883004,26.462024163640304
Topic 05, CVC-UNCC-09-10,0.0027072218622715438,6.96297462976241
Topic 05, CVC-UNCC-09-11,3.911492846356659E-5,0.10248111257454445
Topic 05, CVC-UNCC-09-12,1.7124333357543393E-5,0.04452326672961282
Topic 05, CVC-UNCC-09-13,5.437953705966464E-5,0.1325773113514624
Topic 05, CVC-UNCC-09-14,6.795951500045424E-7,0.0018050047184120647
Topic 05, CVC-UNCC-09-15,0.01110215248978059,30.053526789836056
Topic 05, CVC-UNCC-09-16,-4.973551860411534E-6,-0.012125519435683319
Topic 05, CVC-UNCC-09-17,0.007469942148118564,19.772936866069838
Topic 05, CVC-UNCC-09-18,1.1685656433618324E-5,0.03323400689721052
Topic 05, CVC-UNCC-09-19,1.597171473823819E-5,0.03964179598030718
Topic 05, CVC-UNCC-09-20,5.948525864157648E-7,0.0015210380634651107
Topic 05, CVC-UNCC-09-21,0.04087812525411772,55.63512847085422
Topic 05, CVC-UNCC-09-22,7.363307462159383E-7,0.0019048876404606325
Topic 05, CVC-UNCC-09-23,3.860431466364226E-4,0.014283596425547636
Topic 05, CVC-UNCC-09-24,2.123071412227175E-7,5.736538955837827E-4
Topic 05, CVC-UNCC-09-25,0.06658484710500795,2.0641302602552463
Topic 05, CVC-UNCC-09-26,0.00518433608594331,14.370979630234855
Topic 05, CVC-UNCC-09-27,0.009097291245450567,25.927280049534115
Topic 05, CVC-UNCC-09-28,0.02637647600454568,33.02334795769119
Topic 05, CVC-UNCC-09-29,0.1930559963250356,312.9437700428827
Topic 05, CVC-UNCC-10-01_0,0.9747552167790413,2320.8921711508974
Topic 05, CVC-UNCC-10-02,2.5037328543953683E-4,0.21632251861975982
Topic 05, CVC-UNCC-10-03,2.6592657794141573E-5,0.0691409102647681
Topic 05, CVC-UNCC-10-04,0.0027106126139337947,7.212940165677828
Topic 05, CVC-UNCC-10-05,1.2804437671492906E-4,0.34789657153446224
Topic 05, CVC-UNCC-10-06,0.067229942924883,169.48668611363004
Topic 05, CVC-UNCC-10-07,1.9739183130511766E-6,0.0057954241671182545
Topic 05, CVC-UNCC-10-08,0.10505652797338125,269.4699942517229
Topic 05, CVC-UNCC-10-09,0.04196632624145537,52.91953739047522
Topic 05, CVC-UNCC-10-10,0.005708885963168949,11.531949645601276
Topic 05, CVC-UNCC-10-11,-0.007905811717641634,-19.519449130857193
Topic 05, CVC-UNCC-10-12,1.7623778435964523E-5,0.048747371153877866
Topic 05, CVC-UNCC-10-13,0.05712814145963156,123.73955440156196
Topic 05, CVC-UNCC-10-14,0.03657839426682615,102.49266073564688
Topic 05, CVC-UNCC-10-15,0.6071067375398831,1435.8074342818236
Topic 05, CVC-UNCC-10-16,2.1633126597126287E-5,0.057587383001550176
Topic 05, CVC-UNCC-10-17,-1.9114865401362368E-7,-5.115137981404569E-4
Topic 05, CVC-UNCC-10-18,0.008204678644561071,20.446059182246188
Topic 05, CVC-UNCC-10-19,3.194968131701932E-5,0.08070489500679079
Topic 05, CVC-UNCC-10-20,1.1351801638092997E-5,0.028243282475575376
Topic 05, CVC-UNCC-10-21,2.4935351084141184E-5,0.06779921959777988
Topic 05, CVC-UNCC-10-22,9.909787973017075E-4,2.7588849716879538
Topic 05, CVC-UNCC-10-23,8.372309187282883E-7,0.0023861081183756214
Topic 05, CVC-UNCC-10-25,1.6855161906249398E-5,0.04432907581343592
Topic 05, CVC-UNCC-10-26,8.405316574600066E-6,0.023694587423797587
Topic 05, CVC-UNCC-10-27,0.04404325289083018,40.872138682690405
Topic 05, CVC-UNCC-10-28,1.02821338300207E-6,0.0012677871012415523
Topic 05, CVC-UNCC-10-29,2.1885008662376297E-4,0.3440323361725554
Topic 05, CVC-UNCC-10-30,3.6543855773368394E-5,0.10341911183863256
Topic 05, CVC-UNCC-11-01,8.056526956914904E-6,0.021776792364540984
Topic 05, CVC-UNCC-11-02,2.368245618729951E-6,0.006093495976992164
Topic 05, CVC-UNCC-11-03,3.194968131701932E-5,0.08070489500679079
Topic 05, CVC-UNCC-11-04,2.9246078396308114E-6,0.0072734996971618275
Topic 05, CVC-UNCC-11-05,7.683977171536521E-5,0.1210226404517002
Topic 05, CVC-UNCC-11-06,2.88408236710335E-6,0.0073919031068858864
Topic 05, CVC-UNCC-11-07,0.05376826339188582,139.36733871176804
Topic 05, CVC-UNCC-11-08,0.09653563614440176,237.76727182366153
Topic 05, CVC-UNCC-11-09,1.4316222878708743E-5,0.03916918579614712
Topic 05, CVC-UNCC-11-10,1.2075466618424626E-6,0.0034258098796470663
Topic 05, CVC-UNCC-11-11,0.035560983600437295,32.00488524039356
Topic 05, CVC-UNCC-11-12_0,6.938992435003376E-6,0.018769974536684133
Topic 05, CVC-UNCC-11-13,1.645048318101773E-5,0.04563364034414318
Topic 05, CVC-UNCC-11-14,3.9050217360916286E-7,0.001076223990466853
Topic 05, CVC-UNCC-11-15,1.848677617472462E-5,0.050709227047269635
Topic 05, CVC-UNCC-11-16_0,1.2023502602140521E-5,0.03253559804139225
Topic 05, CVC-UNCC-11-17,1.2651915185350106E-4,0.09362417237159078
Topic 05, CVC-UNCC-11-18,-6.855732270888253E-7,-0.0010578394893980575
Topic 05, CVC-UNCC-11-20,8.67795562174659E-6,0.02471481761073429
Topic 05, CVC-UNCC-11-21,4.400907294042789E-8,1.1781228826152547E-4
Topic 05, CVC-UNCC-11-22,2.9534143206628605E-5,0.07324467515243895
Topic 05, CVC-UNCC-11-23,1.5634572325616343E-6,0.002762628929936408
Topic 05, CVC-UNCC-11-24_0,0.010215842143439463,27.15370841726209
Topic 05, CVC-UNCC-11-25,0.007242292468127445,19.025502313770797
Topic 05, CVC-UNCC-11-26,0.001864274383539744,5.188275609391107
Topic 05, CVC-UNCC-12-01,-1.3815995278838623E-6,-0.002978728582117607
Topic 05, CVC-UNCC-12-02,0.008925907834961938,23.35017489626043
Topic 05, CVC-UNCC-12-03,0.002525130238005266,6.888555289278366
Topic 05, CVC-UNCC-12-04,4.5799126718385895E-4,1.2283325785871098
Topic 05, CVC-UNCC-12-05,9.988389289035506E-7,0.0010567715867799566
Topic 05, CVC-UNCC-12-06,0.05110764225999462,106.61054175434877
Topic 05, CVC-UNCC-12-07,0.006576672721524743,17.461066075648194
Topic 05, CVC-UNCC-12-08,6.407389560323069E-5,0.17793320809017163
Topic 05, CVC-UNCC-12-09,4.592593950400524E-6,0.011228892208729281
Topic 05, CVC-UNCC-12-10,0.007513351841269805,20.165836341968156
Topic 05, CVC-UNCC-12-11,-1.5457066959469463E-6,-0.0027250809049544663
Topic 05, CVC-UNCC-12-12,0.0031171943831032013,4.270556304851386
Topic 05, CVC-UNCC-12-13,2.255714849091503E-5,0.0195119334446415
Topic 05, CVC-UNCC-12-14,9.761981372715002E-4,2.5264007792586427
Topic 05, CVC-UNCC-12-15_0,0.006020757803697135,15.334870126016602
Topic 05, CVC-UNCC-13-01,0.05634401009798846,143.9026017902625
Topic 05, CVC-UNCC-13-02,-6.467381921795232E-7,-0.0016970410162790688
Topic 05, CVC-UNCC-13-03,2.955006169581882E-4,0.7027004671265715
Topic 05, CVC-UNCC-13-04,0.015453300890323922,17.53949651051765
Topic 05, CVC-UNCC-13-05,1.2791542946947867E-5,0.03155673645012039
Topic 05, CVC-UNCC-13-06,0.03525131669591295,58.30567781504002
Topic 05, CVC-UNCC-13-07,0.01193648925922932,20.33977769772676
Topic 05, CVC-UNCC-13-08,4.458249436993287E-6,0.012581179911195055
Topic 05, CVC-UNCC-13-09,0.008921561653341199,24.578902354955
Topic 05, CVC-UNCC-13-10_0,6.414479896595279E-6,0.018114491227985068
Topic 05, CVC-UNCC-13-11,3.3254163609959975E-5,0.09161522074543973
Topic 05, CVC-UNCC-13-12_0,3.3036796077927886E-6,0.008853861348884674
Topic 05, CVC-UNCC-13-13,0.001660447226397137,4.101304649200928
Topic 05, CVC-UNCC-13-14,-2.0436134493592747E-6,-0.0025402115175535787
Topic 05, CVC-UNCC-13-15,9.516073820038281E-4,2.517953132782129
Topic 05, CVC-UNCC-13-16,2.52845834882107E-5,0.06842008291909815
Topic 05, CVC-UNCC-13-17,0.03525131669591295,58.30567781504002
Topic 05, CVC-UNCC-14-01,6.754712719090705E-5,0.18021573534534002
Topic 05, CVC-UNCC-14-02,0.11039940460161911,212.73965266732003
Topic 05, CVC-UNCC-14-03,2.3920572606486415E-5,0.058533641168072255
Topic 05, CVC-UNCC-14-04,0.030436915086924272,77.3706381509615
Topic 05, CVC-UNCC-14-05,0.3979684525821941,1027.156576114643
Topic 05, CVC-UNCC-14-06,5.3494828803134345E-5,0.12860156844273496
Topic 05, CVC-UNCC-14-07,2.6616127197143464E-5,0.06930839522136158
Topic 05, CVC-UNCC-14-08,0.014021870540186488,30.27321849626263
Topic 05, CVC-UNCC-14-09,-2.5316703441845453E-5,-0.06354492563903208
Topic 05, CVC-UNCC-14-10,1.4595544090949204E-4,0.4196218926147896
Topic 05, CVC-UNCC-14-11,-7.965055504186801E-7,-0.0020995886309036404
Topic 05, CVC-UNCC-14-12,1.9689494202612123E-5,0.051704611776059436
Topic 05, CVC-UNCC-14-13,3.288248005677776E-6,0.008733586703080174
Topic 05, CVC-UNCC-14-14,9.600425558268946E-5,0.27005997095410544
Topic 05, CVC-UNCC-14-15,4.458249436993287E-6,0.012581179911195055
Topic 05, CVC-UNCC-14-16,0.00931000140895109,25.146313805576895
Topic 06, CVC-UNCC-06-01,0.5846174269332675,1600.097897516353
Topic 06, CVC-UNCC-06-02,1.4632343363944975E-5,0.0388781363180018
Topic 06, CVC-UNCC-06-03,-8.63153596712658E-6,-0.02208810053987692
Topic 06, CVC-UNCC-06-04,1.4913123639273976E-5,0.042293618640980996
Topic 06, CVC-UNCC-06-05,-4.1527283699066454E-7,-0.0011174992043418784
Topic 06, CVC-UNCC-06-06,2.3715238635355876E-4,0.6391256812228409
Topic 06, CVC-UNCC-06-07,0.048191701538046,125.53938250660983
Topic 06, CVC-UNCC-06-08,0.0028476308557775225,7.406687855877336
Topic 06, CVC-UNCC-06-09,0.9998601324815167,2522.6471142508667
Topic 06, CVC-UNCC-06-09_0,0.9998601324815167,2522.6471142508667
Topic 06, CVC-UNCC-06-11,-1.8389299560613535E-6,-0.004744439286638292
Topic 06, CVC-UNCC-07-01,1.7322283382481297E-5,0.04673552056593454
Topic 06, CVC-UNCC-07-02,-3.5034545380617845,-9084.457617194208
Topic 06, CVC-UNCC-07-03,0.006643563758951798,15.512721377152449
Topic 06, CVC-UNCC-07-04,1.4416590322778386E-6,0.0031831831432694675
Topic 06, CVC-UNCC-07-05,1.217644300624671E-5,0.03438627504964071
Topic 06, CVC-UNCC-07-06,5.868668790477211E-4,1.5880617747031334
Topic 06, CVC-UNCC-07-07,2.050343101028251E-5,0.04711688446162921
Topic 06, CVC-UNCC-07-08,-3.124031658908474E-5,-0.07488303886403612
Topic 06, CVC-UNCC-07-09,0.00574338688902322,15.277409124801766
Topic 06, CVC-UNCC-07-10,-3.4876922079848017E-7,-8.865713592697366E-4
Topic 06, CVC-UNCC-07-11,1.2656846266518193E-5,0.034578504000127706
Topic 06, CVC-UNCC-07-12,-2.308639525505899E-6,-0.006436486997110446
Topic 06, CVC-UNCC-07-13,1.1735573605388497E-5,0.032836134947877016
Topic 06, CVC-UNCC-07-14,0.0043534691429123655,11.623762611576016
Topic 06, CVC-UNCC-07-15,2.3602630933905326E-5,0.039959254171101716
Topic 06, CVC-UNCC-07-16,-0.023731300173431197,-59.043474831496816
Topic 06, CVC-UNCC-08-01,7.741689633454458E-5,0.2052321921828777
Topic 06, CVC-UNCC-08-02,1.8358683490383364E-6,0.0049054402286304345
Topic 06, CVC-UNCC-08-03,0.05393790905866901,100.9717657578284
Topic 06, CVC-UNCC-08-04,1.6707088375940531E-6,0.004308758092155063
Topic 06, CVC-UNCC-08-05,2.0604580772339964E-5,0.05631231925080512
Topic 06, CVC-UNCC-08-06,9.70229153960425E-5,0.28223966088708763
Topic 06, CVC-UNCC-08-07,1.802422256183477E-5,0.04861132824926838
Topic 06, CVC-UNCC-08-08,1.0172490748133634,2828.9696770559635
Topic 06, CVC-UNCC-08-09,0.005090079406071415,13.23929653519175
Topic 06, CVC-UNCC-08-10,3.636616169447818E-6,0.010138885880420516
Topic 06, CVC-UNCC-08-11,0.03717904189406204,100.27187598828533
Topic 06, CVC-UNCC-08-12,3.6811778855713247E-6,0.007686299425072926
Topic 06, CVC-UNCC-08-13,0.012772358556699708,33.961701402264524
Topic 06, CVC-UNCC-08-14,0.004515776222202,9.474098514179795
Topic 06, CVC-UNCC-08-15,0.0032449285505585473,7.771603878587721
Topic 06, CVC-UNCC-08-16,1.2249784556673116E-5,0.033858404514644495
Topic 06, CVC-UNCC-08-18,1.3670706958490883E-5,0.03595395930083102
Topic 06, CVC-UNCC-08-19,3.137919867820068E-6,0.008528866200734944
Topic 06, CVC-UNCC-08-20,2.187670784689099E-5,0.05806078262564869
Topic 06, CVC-UNCC-08-21,4.0301831882031104E-6,0.010462355556575275
Topic 06, CVC-UNCC-08-22,0.008049133074434181,21.628020571004644
Topic 06, CVC-UNCC-08-23,1.1755773825794651E-5,0.03204623944911622
Topic 06, CVC-UNCC-08-24,0.015334313361864815,37.23171284260777
Topic 06, CVC-UNCC-08-25,8.581054357561592E-7,0.0022611078232174795
Topic 06, CVC-UNCC-08-26,6.08468566121897E-4,1.133576938685094
Topic 06, CVC-UNCC-08-27,-3.8704515123813236E-7,-0.0010217991992686694
Topic 06, CVC-UNCC-08-28,0.006793578077618975,12.996114862485099
Topic 06, CVC-UNCC-08-29 2,1.717883322023075E-6,0.004286118888447572
Topic 06, CVC-UNCC-08-30,2.694203053681238E-5,0.025379392765677262
Topic 06, CVC-UNCC-08-31,0.006475813941157481,15.457767877542908
Topic 06, CVC-UNCC-08-32,2.3504586740613385E-5,0.05547082470784759
Topic 06, CVC-UNCC-08-33,2.0317113797244358E-6,0.005180864018297311
Topic 06, CVC-UNCC-08-34,4.919529340654567E-4,0.0029517176043927403
Topic 06, CVC-UNCC-08-35,2.181670867111909E-6,0.006392295640637893
Topic 06, CVC-UNCC-08-36,6.831533681214795E-5,0.14708292015655455
Topic 06, CVC-UNCC-08-37,-2.626729424558691E-7,-7.491432318841387E-4
Topic 06, CVC-UNCC-08-38,8.195041944994144E-4,2.1684080986454504
